f_pakistan_85_yrs_ov, f_se_europe_nfd_5_14_yrs, f_taiwan_85_yrs_ov, f_fyrom_75_84_yrs, f_png_tot, f_usa_75_84_yrs, f_taiwan_75_84_yrs, f_new_zealand_45_54_yrs, f_philippines_85_yrs_ov, f_thailand_85_yrs_ov, f_sri_lanka_0_4_yrs, f_mauritius_55_64_yrs_yrs, f_sri_lanka_5_14_yrs, f_nthern_ireland_55_64_yrs_yrs, f_netherlands_0_4_yrs, f_poland_85_yrs_ov, f_usa_55_64_yrs_yrs, f_mauritius_45_54_yrs, f_south_africa_75_84_yrs, f_south_africa_85_yrs_ov, f_new_zealand_tot, f_se_europe_nfd_55_64_yrs_yrs, f_netherlands_55_64_yrs_yrs, f_singapore_45_54_yrs, f_png_0_4_yrs, f_new_zealand_75_84_yrs, f_scotland_45_54_yrs, f_pakistan_25_44_yrs, f_thailand_75_84_yrs, f_turkey_tot, f_se_europe_nfd_75_84_yrs, f_pakistan_15_24_yrs, f_thailand_45_54_yrs, f_south_africa_65_74_yrs, lga_code_2016, f_nepal_5_14_yrs, f_usa_0_4_yrs, f_singapore_5_14_yrs, f_usa_25_44_yrs, f_myanmar_45_54_yrs, f_philippines_25_44_yrs, f_south_africa_45_54_yrs, f_sri_lanka_75_84_yrs, f_scotland_55_64_yrs_yrs, f_sri_lanka_tot, f_taiwan_55_64_yrs_yrs, f_nthern_ireland_5_14_yrs, f_nepal_45_54_yrs, f_png_65_74_yrs, f_png_25_44_yrs, f_pakistan_0_4_yrs, f_south_africa_55_64_yrs_yrs, f_fyrom_55_64_yrs_yrs, f_turkey_15_24_yrs, f_singapore_tot, f_myanmar_tot, f_poland_45_54_yrs, f_thailand_15_24_yrs, f_new_zealand_5_14_yrs, f_se_europe_nfd_0_4_yrs, f_turkey_85_yrs_ov, f_netherlands_75_84_yrs, f_se_europe_nfd_tot, f_thailand_tot, f_nepal_tot, f_philippines_5_14_yrs, f_fyrom_25_44_yrs, f_turkey_5_14_yrs, f_nepal_75_84_yrs, f_taiwan_65_74_yrs, f_nthern_ireland_65_74_yrs, f_usa_85_yrs_ov, f_nthern_ireland_25_44_yrs, f_new_zealand_0_4_yrs, f_nepal_25_44_yrs, f_nepal_65_74_yrs, f_nthern_ireland_15_24_yrs, f_nepal_15_24_yrs, f_poland_0_4_yrs, f_myanmar_65_74_yrs, f_new_zealand_25_44_yrs, f_pakistan_75_84_yrs, f_singapore_55_64_yrs_yrs, f_myanmar_25_44_yrs, f_nthern_ireland_45_54_yrs, f_usa_65_74_yrs, f_myanmar_85_yrs_ov, f_turkey_55_64_yrs_yrs, f_philippines_55_64_yrs_yrs, f_mauritius_0_4_yrs, f_netherlands_45_54_yrs, f_poland_5_14_yrs, f_new_zealand_55_64_yrs_yrs, f_singapore_65_74_yrs, f_pakistan_65_74_yrs, f_philippines_0_4_yrs, f_nthern_ireland_75_84_yrs, f_thailand_65_74_yrs, f_usa_5_14_yrs, f_png_45_54_yrs, f_poland_75_84_yrs, f_singapore_15_24_yrs, f_netherlands_5_14_yrs, f_pakistan_55_64_yrs_yrs, f_turkey_25_44_yrs, f_fyrom_tot, f_singapore_85_yrs_ov, f_thailand_25_44_yrs, f_usa_45_54_yrs, f_png_5_14_yrs, f_myanmar_15_24_yrs, f_south_africa_tot, f_nepal_55_64_yrs_yrs, f_turkey_0_4_yrs, f_fyrom_65_74_yrs, f_mauritius_85_yrs_ov, f_usa_tot, f_scotland_85_yrs_ov, f_pakistan_45_54_yrs, f_nthern_ireland_tot, f_turkey_65_74_yrs, f_nepal_85_yrs_ov, f_poland_25_44_yrs, f_fyrom_15_24_yrs, f_new_zealand_15_24_yrs, f_taiwan_tot, f_scotland_75_84_yrs, f_netherlands_15_24_yrs, f_philippines_65_74_yrs, f_scotland_0_4_yrs, f_se_europe_nfd_45_54_yrs, f_singapore_75_84_yrs, f_fyrom_85_yrs_ov, f_myanmar_75_84_yrs, f_scotland_tot, f_se_europe_nfd_15_24_yrs, f_scotland_25_44_yrs, f_taiwan_0_4_yrs, f_sri_lanka_85_yrs_ov, f_thailand_0_4_yrs, f_netherlands_65_74_yrs, f_pakistan_5_14_yrs, f_poland_15_24_yrs, f_south_africa_15_24_yrs, f_sri_lanka_45_54_yrs, f_new_zealand_65_74_yrs, f_myanmar_0_4_yrs, f_taiwan_15_24_yrs, f_sri_lanka_25_44_yrs, f_poland_65_74_yrs, f_se_europe_nfd_65_74_yrs, f_myanmar_55_64_yrs_yrs, f_mauritius_tot, f_south_africa_25_44_yrs, f_poland_tot, f_png_75_84_yrs, f_scotland_5_14_yrs, f_south_africa_0_4_yrs, f_fyrom_5_14_yrs, f_turkey_45_54_yrs, f_se_europe_nfd_85_yrs_ov, f_new_zealand_85_yrs_ov, f_netherlands_25_44_yrs, f_netherlands_85_yrs_ov, f_philippines_15_24_yrs, f_png_85_yrs_ov, f_mauritius_5_14_yrs, f_singapore_0_4_yrs, f_philippines_45_54_yrs, f_fyrom_0_4_yrs, f_sri_lanka_65_74_yrs, lga_name_2016, f_mauritius_15_24_yrs, f_nepal_0_4_yrs, f_thailand_5_14_yrs, f_taiwan_5_14_yrs, f_philippines_75_84_yrs, f_myanmar_5_14_yrs, f_thailand_55_64_yrs_yrs, f_sri_lanka_15_24_yrs, f_nthern_ireland_0_4_yrs, f_netherlands_tot, f_fyrom_45_54_yrs, f_taiwan_45_54_yrs, f_poland_55_64_yrs_yrs, f_singapore_25_44_yrs, f_png_55_64_yrs_yrs, f_sri_lanka_55_64_yrs_yrs, f_scotland_15_24_yrs, f_turkey_75_84_yrs, f_pakistan_tot, f_usa_15_24_yrs, f_png_15_24_yrs, f_philippines_tot, f_scotland_65_74_yrs, f_nthern_ireland_85_yrs_ov, f_mauritius_75_84_yrs, f_mauritius_65_74_yrs, f_south_africa_5_14_yrs, f_taiwan_25_44_yrs, f_mauritius_25_44_yrs, f_se_europe_nfd_25_44_yrs
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"52590",0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,13,0,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"Dandaragan (S)",0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,3,0,0,9,3,0,0,0,0,0,0,0
0,0,0,0,10,0,0,39,0,0,0,0,0,0,0,0,7,0,0,3,216,0,4,7,0,3,6,3,0,0,0,0,7,7,"52660",0,0,0,7,0,38,17,0,11,4,0,0,0,0,0,0,4,0,0,17,3,0,0,25,0,0,4,0,11,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,73,0,0,0,0,0,0,0,10,0,0,0,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,90,0,0,0,0,27,0,0,0,0,0,0,0,30,4,3,0,3,0,0,0,0,0,37,0,3,0,0,0,18,0,0,11,0,8,0,0,5,4,0,0,3,36,4,0,0,0,0,0,0,0,8,4,4,0,0,0,6,0,0,"Dardanup (S)",0,0,0,0,0,0,3,0,0,35,0,0,3,3,0,0,0,0,3,4,0,57,8,0,0,0,13,4,0,0
0,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,69,0,3,0,0,0,3,0,0,3,0,0,0,4,"52730",0,0,0,4,0,3,9,0,6,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,38,0,0,0,0,18,3,0,7,0,0,3,0,0,0,5,0,0,0,0,0,0,0,29,0,0,0,0,0,9,0,0,3,0,8,0,0,0,0,0,0,3,9,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,"Denmark (S)",0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,3,0,0,3,0,6,9,0,0,0,0,0,0,0
0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,"52800",0,0,0,3,0,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,5,0,0,0,0,10,0,0,0,0,0,3,0,12,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Derby-West Kimberley (S)",0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,8,0,0
0,0,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,3,0,0,55,0,3,0,0,3,8,3,0,0,0,0,0,0,"52870",0,0,0,3,0,4,7,0,3,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0,0,11,0,0,4,0,0,0,0,0,11,4,0,0,0,0,0,0,0,34,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,9,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"Donnybrook-Balingup (S)",0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,5,0,0,17,8,0,0,0,0,10,0,0
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"54900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lake Grace (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,"63210",0,0,0,3,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"Kentish (M)",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"63410",0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,"King Island (M)",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"52940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dowerin (S)",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"53010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dumbleyung (S)",0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,"53080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dundas (S)",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,21,8,0,47,0,0,0,0,0,0,0,0,24,0,13,3,225,0,31,3,0,11,17,3,0,0,0,0,6,23,"63610",0,3,3,27,0,30,21,0,32,17,0,0,0,0,5,0,27,0,0,24,3,0,8,12,0,0,27,7,38,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,62,0,3,0,0,20,0,0,14,0,14,3,49,3,0,0,3,0,13,3,3,3,0,0,0,0,0,20,14,0,0,130,0,0,0,0,113,3,0,18,0,0,6,0,19,7,15,0,3,0,0,0,0,0,113,0,7,3,0,0,52,0,0,3,3,31,0,3,6,4,0,0,3,40,24,0,3,0,0,0,0,3,10,21,7,0,0,0,17,0,0,"Kingborough (M)",0,0,0,0,0,0,3,0,0,157,0,0,7,4,3,4,3,0,3,7,0,68,29,0,0,0,4,4,3,0
0,0,0,0,5,0,0,11,0,0,0,0,0,3,0,0,5,0,4,0,89,0,0,0,0,0,0,0,0,0,0,0,0,5,"53150",0,0,0,13,0,3,3,0,6,3,0,0,0,0,0,0,3,0,0,9,0,0,0,12,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,35,0,0,0,0,4,0,0,3,0,3,0,21,3,0,0,0,0,9,3,0,0,0,0,0,0,0,3,3,0,0,27,0,0,0,0,35,3,0,7,0,0,4,0,8,0,3,0,0,0,0,0,0,0,29,0,9,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"East Fremantle (T)",0,0,3,0,0,0,0,0,0,15,0,0,0,6,0,0,3,0,0,0,0,8,7,0,0,0,0,0,0,0
0,0,0,0,13,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,3,0,0,0,0,0,8,0,"53220",0,0,0,5,0,30,8,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,3,14,0,0,0,0,39,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,95,0,0,0,0,0,0,0,8,0,0,0,35,0,0,3,0,0,0,3,0,0,0,0,0,4,0,19,0,3,0,33,0,0,0,0,5,0,0,3,0,0,0,0,26,3,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,0,0,"East Pilbara (S)",0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,3,0,0
0,0,0,0,6,0,0,51,0,0,0,0,0,0,0,0,4,0,0,0,208,0,3,3,0,8,4,0,0,0,0,0,0,4,"53290",0,0,0,9,0,13,12,0,5,3,0,0,0,0,0,0,3,0,0,3,0,0,0,12,0,0,3,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,3,0,0,4,0,3,0,39,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,75,0,0,0,0,17,0,0,4,0,0,0,0,8,8,6,0,0,0,0,0,0,0,37,0,5,0,0,0,11,0,0,8,0,10,0,0,3,0,0,0,0,35,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,0,0,"Esperance (S)",0,0,0,0,0,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,39,14,0,0,0,9,4,0,0
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"53360",0,0,0,8,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,"Exmouth (S)",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
0,0,0,3,6,0,0,69,0,0,0,3,0,3,0,0,13,3,3,4,325,3,16,7,0,3,24,3,0,0,7,0,11,13,"53430",0,4,0,50,3,55,28,0,26,11,0,0,0,0,0,0,22,3,0,60,10,3,0,6,0,0,3,30,48,8,6,0,0,0,0,3,0,17,0,7,0,0,3,0,0,138,0,12,0,0,7,0,0,12,0,7,0,63,3,0,0,3,0,15,6,4,9,0,0,0,9,0,21,13,0,0,146,0,0,0,0,116,6,0,31,0,0,24,0,27,11,18,4,4,0,0,0,0,0,140,0,31,0,0,0,17,0,3,13,0,22,0,0,6,4,7,0,8,57,57,0,3,0,0,0,8,0,22,3,10,0,0,0,12,0,0,"Fremantle (C)",0,0,3,0,0,0,7,0,0,67,0,0,14,19,3,0,5,0,6,9,0,99,29,0,0,0,3,12,3,7
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,63,0,0,0,0,0,7,0,0,0,0,0,0,3,"53570",0,0,0,0,0,19,4,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,24,0,0,0,0,5,0,0,8,0,0,0,0,0,66,0,0,0,0,0,0,0,0,28,0,3,0,0,0,0,0,0,3,0,9,0,15,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,"Gingin (S)",0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,43,5,0,0,0,3,49,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"53640",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"Gnowangerup (S)",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,54,0,3,0,0,3,0,3,0,0,0,0,0,0,"63810",0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,12,0,0,0,0,0,20,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"Latrobe (M) (Tas.)",0,0,0,0,3,0,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,21,3,0,0,0,0,3,0,0
0,0,0,0,32,6,0,51,0,0,0,0,4,5,0,9,10,0,5,3,234,0,24,5,0,9,20,9,0,0,0,3,11,7,"64010",47,0,0,34,7,92,9,0,34,28,0,0,0,3,9,0,12,0,0,51,76,3,6,13,0,0,35,4,52,141,9,0,0,0,0,4,0,3,0,21,0,0,69,0,0,69,0,7,36,3,11,0,0,37,0,3,0,44,3,0,0,8,3,10,11,3,13,0,0,0,3,0,26,14,0,18,84,0,0,0,0,88,4,0,23,0,0,9,0,14,21,15,4,15,0,0,0,0,0,125,0,16,0,0,0,52,9,0,13,3,28,0,0,20,6,0,0,7,28,34,0,0,0,0,0,0,4,7,15,10,0,0,0,40,0,0,"Launceston (C)",0,4,3,0,3,21,4,0,0,133,0,3,12,19,4,0,0,0,15,5,0,208,40,0,0,0,3,18,4,0
0,0,0,0,5,0,0,24,0,0,0,0,0,0,0,0,8,0,0,0,93,0,4,0,0,0,3,3,0,0,0,3,0,3,"64210",0,0,0,9,0,24,8,0,9,4,0,0,0,0,5,0,3,0,0,3,3,3,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,7,0,0,14,0,5,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,23,0,0,0,0,38,3,3,0,0,0,3,0,5,5,5,0,0,0,0,0,0,0,36,0,0,0,0,0,15,0,0,0,0,18,0,0,3,0,0,0,3,7,6,0,0,0,0,0,0,3,3,4,0,0,0,0,11,0,0,"Meander Valley (M)",0,0,0,0,0,0,0,0,0,45,0,0,0,3,0,0,0,0,7,3,0,49,18,0,0,0,3,5,0,0
0,0,0,0,89,0,0,215,0,0,0,0,3,0,0,4,7,0,0,0,1114,0,3,0,0,10,11,7,0,3,3,0,20,9,"54280",0,0,0,9,3,151,69,0,15,24,0,0,0,0,27,0,17,0,0,14,16,3,9,123,0,0,0,3,95,4,52,0,0,0,0,0,0,8,16,4,0,0,0,0,0,436,0,0,8,4,0,0,0,40,0,0,0,140,0,0,5,0,0,3,15,0,3,0,0,0,0,0,42,5,28,4,295,0,0,0,0,26,0,0,15,0,0,6,0,150,10,0,0,14,0,0,0,0,0,70,0,23,0,0,3,3,7,3,58,5,26,0,0,15,0,0,0,0,107,13,0,5,4,0,0,0,0,3,0,46,0,0,0,67,0,0,"Kalgoorlie/Boulder (C)",0,0,8,0,0,0,8,0,0,13,0,0,0,7,0,0,3,0,16,0,17,367,9,0,0,0,35,10,0,0
0,0,0,0,7,0,0,78,0,0,0,0,3,0,0,0,3,0,0,0,461,0,0,0,0,3,13,11,0,0,0,0,21,4,"54310",0,0,0,9,0,126,28,0,5,13,0,0,0,0,8,0,13,0,0,12,9,0,4,48,0,0,0,4,89,11,32,3,0,0,0,0,0,5,0,11,0,0,0,0,0,219,0,0,4,3,0,0,0,18,0,0,0,65,3,0,7,0,0,0,0,0,0,0,0,0,7,0,49,3,0,0,131,0,0,0,0,16,0,4,10,0,0,5,0,50,21,0,0,0,0,0,0,0,0,40,0,15,0,0,0,0,4,0,12,0,3,0,3,12,0,4,0,0,70,12,0,3,0,0,0,0,0,7,0,36,0,0,0,45,0,0,"Karratha (C)",0,0,8,0,0,3,6,0,0,9,0,0,0,5,0,0,5,0,19,0,0,276,3,0,0,0,12,15,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"55950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mukinbudin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,63,0,8,0,0,9,3,0,0,0,0,0,0,0,"64610",0,0,3,0,0,6,3,0,3,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,5,0,0,9,0,4,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,21,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,17,0,0,0,0,0,9,0,0,3,0,8,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,"Northern Midlands (M)",0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,0,7,0,0,0
