amenity,name,id,lon,lat
community_centre,Aruma Disability Services,8189071683,152.9823636,-27.4823814
community_centre,Breeza Community Hall,8243011344,150.4680536,-31.2472706
community_centre,1St Thirroul Scout Hall,8246796943,150.922168,-34.3206306
community_centre,Coolatai Hall,8296262316,150.7524577,-29.2506348
community_centre,Cumborah Recreation Reserve Hall,8343325209,147.7716958,-29.7461354
community_centre,Wyong District Youth & Community Centre,8356726844,151.494604,-33.2534996
community_centre,Firestone Sanctuary,8362934855,152.7350592,-27.1900613
community_centre,Memorial Hall,8363330419,148.5573735,-34.600947
community_centre,The Peace Hall Urangeline,8379231882,146.6265995,-35.4479423
community_centre,Murrami Community Hall,8380166444,146.3043789,-34.4261211
community_centre,Boorooban Hall,8396218846,144.7663178,-34.9330556
community_centre,Brookvale Community Centre,8398508006,151.2716777,-33.7613713
community_centre,Flynn Community Hall,8421908946,149.0447775,-35.2062873
community_centre,Kamarah Public Hall,8421978256,146.7827273,-34.3256832
community_centre,Place Of Last Refuge - No Other Sign,8434608519,148.4469546,-34.1612018
community_centre,Koorawatha Memorial Hall,8434667705,148.5544601,-34.039845
community_centre,Muckadilla Community Hall,8443900813,148.3876345,-26.5853326
community_centre,"Stonehenge Community Centre, Library And Information",8444057255,143.2861666,-24.3545982
community_centre,Baerami Community Hall,8448376353,150.4666357,-32.38619
community_centre,Barrington Hall,8460451938,151.912635,-31.9731773
community_centre,Woolbrook Hall,8462902343,151.3454471,-30.9660231
community_centre,Bonalbo & Dsitrict Memorial Hall,8490971494,152.622193,-28.7366096
community_centre,Urbenville Memorial Hall,8493507902,152.548617,-28.4727361
community_centre,Freestone Memorial Hall,8498291763,152.1337412,-28.1313539
community_centre,St John Qld - Toowoomba Training Centre & Community Transport Office,8502536717,151.9440819,-27.5599508
community_centre,Queensland Country Womens Association,8506361104,150.1318948,-26.9274222
community_centre,Belconnen Community Men'S Shed,8512795457,149.0521568,-35.2393296
community_centre,Glenmorgan Memorial Hall,8515839099,149.6772747,-27.2476114
community_centre,Thargomindah Shire Hall,8530377385,143.8239144,-27.9963968
community_centre,Fish Creek Memorial Hall,8547011811,146.0816669,-38.6928484
community_centre,Sussex Neighbourhood House,8558715815,144.9374008,-37.729272
community_centre,Booringa (Maranoa) Shire Hall Amby,8574031790,148.187391,-26.5483187
community_centre,Pioneer Memorial Hall,8585051352,149.7615311,-26.6438582
community_centre,Wallumbilla School Of Arts Memorial Hall,8585394071,149.1866751,-26.5839439
community_centre,Harry Redford Gallery,8608497732,145.2424902,-22.9713661
community_centre,Wellington Senior Citizens Centre,8613999900,148.9447858,-32.5535591
community_centre,Jundah Shire Hall,8627900446,143.0587216,-24.8306212
community_centre,Shire Hall,8632330619,143.2871839,-24.3544402
community_centre,Alpha Mens Shed,8638898872,146.6382198,-23.6462054
community_centre,Anakie School Of Arts,8639595720,147.7464223,-23.5520006
community_centre,The Gums Hall,8666612236,150.194081,-27.3404172
community_centre,Integreat Queensland,8676588966,151.2730245,-23.8732781
community_centre,Yeoval Memorial Hall,8692708432,148.6484726,-32.7520704
community_centre,Parramatta Female Factory Precinct Assoc Inc. (Parragirls),8699821109,151.0003694,-33.8052746
community_centre,Civic Centre,8708141848,148.2279576,-28.5825117
community_centre,Isisford Community Hall,8732974040,144.441756,-24.2592018
community_centre,Muttaburra Mens Shed,8735064831,144.54658,-22.5945577
community_centre,Dar-Al Awda Community Centre,8738187920,144.9548875,-37.7647021
community_centre,Texas Memorial Hall,8791276652,151.1682298,-28.8550564
community_centre,Wallangra And District Memorial Hall,8797849222,150.8975299,-29.2525088
community_centre,Soldiers Memorial Hall,8828700068,150.5718397,-29.8680982
community_centre,Laidley Cultural Centre,8829147365,152.397537,-27.6133952
community_centre,Upper Caboolture Farmers Assembly Hall,8856892919,152.8862692,-27.1178306
community_centre,Goroke And District Memorial Hall,8874921462,141.4742156,-36.7184442
community_centre,Festival Hall,8912658736,145.4814168,-17.6050348
community_centre,Evelyn Central Pioneer Hall,8917619309,145.4907929,-17.4983752
community_centre,Arncliffe Activity Hub,8946492307,151.1454563,-33.9374811
community_centre,Arncliffe Community Centre,8946492440,151.1442458,-33.9381611
community_centre,Arbourlea Family And Community Centre,8976791577,145.3262088,-38.0826329
community_centre,Quindanning Community Hall,9024563192,116.5688423,-33.0510044
community_centre,Senior Citizens Centre,9024564034,116.1522066,-33.3587189
community_centre,Donnybrook Community Centre,9024721516,153.0689777,-27.0039521
community_centre,Piara Waters Pavilion,9061290340,115.9235259,-32.1245297
community_centre,Yowah Opal Mining Community Hall,9166266049,144.6348482,-27.970538
community_centre,Paroo Shire Hall,9166266067,145.0471355,-28.1608664
community_centre,Culburra Soldiers Memorial Hall,9175950195,139.9668265,-35.8140343
community_centre,Memorial Hall,9212912321,150.1865488,-26.6584143
community_centre,Eidsvoid Community Hall,9219911927,151.1225844,-25.3727422
community_centre,Jandowae Memorial Hall,9228668390,151.111881,-26.780383
community_centre,Jimbour War Memorial Hall,9254578436,151.2160928,-26.9639038
community_centre,Warialda Soldiers Memorial Hall,9287112481,150.5753471,-29.5409032
community_centre,Lower Templestowe Community Centre,9319609128,145.1113112,-37.7730936
community_centre,Bundarra School Of Arts Hall,9330555457,151.07557,-30.1711564
community_centre,Deer Vale Hall,9345091152,152.5368959,-30.3543644
community_centre,Burleigh Community Men'S Shed,9363108118,153.4297503,-28.061268
community_centre,Kangaroo Valley Community Hall,9369196650,150.6002803,-34.6849022
community_centre,Dundee Hall,9393351935,151.8582489,-29.5707422
community_centre,Country Women'S Association Port Macquarie Branch,9419775949,152.9079173,-31.4287444
community_centre,Padstow Senior Citizens Centre,9427960261,151.0301782,-33.9494645
community_centre,Connolly Communtiy Centre,9441821434,115.7503719,-31.7539346
community_centre,Northern Beaches Scout Group,9459670417,145.6965568,-16.8161771
community_centre,Myall Creek Memorial Hall,9491014257,150.716221,-29.7725964
community_centre,Memorial Hall,9497145438,151.1280517,-31.4597755
community_centre,Hanging Rock Public Hall,9497220014,151.19024,-31.481871
community_centre,Saint Teresa Hall,9503852629,115.8117175,-32.0822126
community_centre,Murrurundi Men'S Shed,9506358875,150.8369727,-31.7628413
community_centre,Bunnan Memorial Hall,9507664463,150.5868699,-32.0364414
community_centre,Black Spark Cultural Centre,9512576661,144.9915662,-37.7650114
community_centre,Boyup Brook Community Resource Centre,9513204912,116.3896671,-33.833178
community_centre,Lyndoch Institute,9518134388,138.8910662,-34.6012031
community_centre,Gumble Hall,9518366931,148.6465523,-33.0735788
community_centre,Gooloogong War Memorial Hall,9518927531,148.4333093,-33.6134277
community_centre,Warroo Hall,9523322549,147.5897944,-33.334269
community_centre,Corrimal Community Centre,9536278838,150.8982548,-34.3755132
community_centre,Beacon Community Resource Centre,9536761649,117.8652804,-30.4496685
community_centre,City Of Stirling Men'S Shed,9553536860,115.8242663,-31.8653174
community_centre,Mullalely Memorial Hall,9557145664,149.9122642,-31.0973604
community_centre,Curlewis Community Hall,9561484953,150.2669648,-31.1171039
community_centre,Wandsworth Hall,9574227551,151.5180311,-30.0649449
community_centre,Emmaville War Memorial Hall,9574764525,151.5978825,-29.4444307
community_centre,Tent Hill Public Hall,9579525055,151.6472863,-29.4289179
community_centre,Elsmore Memorial Hall,9587038125,151.2748149,-29.8027018
community_centre,Delungra Community Hall,9587594160,150.8283672,-29.6543499
community_centre,St.Jude'S Disability Services,9596736726,116.0257826,-31.9007337
community_centre,Nymagee Community Hall,9601774399,146.3148337,-32.0651459
community_centre,Mount Hope Community Hall,9602198066,145.87887,-32.8382604
community_centre,Willanthry Hall,9604345487,145.8379552,-33.3493939
community_centre,Towards Independence Sobering Up Centre,9607811117,138.5951079,-34.9339706
community_centre,Wee Waa Men'S Shed,9619584833,149.4503386,-30.2158502
community_centre,Tirkandi Inaburra Cultural And Development Centre,9632303935,145.9447627,-34.7196912
community_centre,Wanneroo Youth Centre,9642396383,115.8061965,-31.7579127
community_centre,Moulamein Community Centre,9643006612,144.0345275,-35.0909566
community_centre,Goodnight Community Hall,9647283461,143.3399099,-34.946093
community_centre,Kyalite Community Hall,9647777460,143.4775055,-34.9510733
