f_tot_0_4_yrs, p_chile_5_14_yrs, p_china_55_64_yrs, p_egypt_75_84_yrs, f_zimbabwe_55_64_yrs, p_england_tot, p_cambodia_0_4_yrs, p_afghanistan_75_84_yrs, p_france_tot, p_afghanistan_0_4_yrs, p_australia_45_54_yrs, f_wales_85_yrs_ov, p_china_65_74_yrs, f_wales_25_44_yrs, p_afghanistan_tot, p_fiji_tot, p_fiji_75_84_yrs, p_australia_25_44_yrs, f_vietnam_0_4_yrs, p_australia_15_24_yrs, p_australia_55_64_yrs, f_vietnam_65_74_yrs, p_cambodia_25_44_yrs, f_wales_15_24_yrs, p_germany_25_44_yrs, f_zimbabwe_75_84_yrs, p_france_15_24_yrs, p_afghanistan_45_54_yrs, p_france_0_4_yrs, f_cob_ns_tot, f_cob_ns_65_74_yrs, f_wales_5_14_yrs, p_afghanistan_5_14_yrs, p_canada_45_54_yrs, f_elsewhere_15_24_yrs, p_germany_65_74_yrs, f_zimbabwe_0_4_yrs, lga_code_2016, f_tot_75_84_yrs, p_egypt_45_54_yrs, p_bosnia_herzegov_15_24_yrs, p_england_75_84_yrs, f_vietnam_45_54_yrs, p_china_75_84_yrs, f_tot_55_64_yrs, p_croatia_25_44_yrs, f_cob_ns_45_54_yrs, p_france_45_54_yrs, p_croatia_5_14_yrs, f_cob_ns_85_yrs_ov, p_bosnia_herzegov_85_yrs_ov, p_bangladesh_5_14_yrs, p_bangladesh_0_4_yrs, f_elsewhere_75_84_yrs, p_cambodia_tot, p_bosnia_herzegov_45_54_yrs, p_afghanistan_85_yrs_ov, f_cob_ns_75_84_yrs, p_bosnia_herzegov_55_64_yrs, p_australia_85_yrs_ov, p_australia_5_14_yrs, p_china_tot, p_china_0_4_yrs, p_bangladesh_tot, p_canada_25_44_yrs, f_elsewhere_tot, p_bangladesh_75_84_yrs, f_vietnam_5_14_yrs, p_france_25_44_yrs, p_germany_5_14_yrs, p_egypt_tot, f_tot_5_14_yrs, f_wales_65_74_yrs, p_cambodia_65_74_yrs, p_bosnia_herzegov_tot, p_cambodia_55_64_yrs, p_cambodia_15_24_yrs, p_egypt_25_44_yrs, p_china_5_14_yrs, f_vietnam_15_24_yrs, p_egypt_65_74_yrs, p_egypt_15_24_yrs, p_bangladesh_55_64_yrs, p_england_25_44_yrs, p_afghanistan_25_44_yrs, p_france_85_yrs_ov, p_bangladesh_15_24_yrs, f_tot_15_24_yrs, p_australia_65_74_yrs, p_fiji_5_14_yrs, p_canada_tot, p_fiji_45_54_yrs, p_fiji_25_44_yrs, f_vietnam_tot, p_chile_55_64_yrs, p_bosnia_herzegov_75_84_yrs, p_croatia_0_4_yrs, f_elsewhere_55_64_yrs, p_germany_tot, p_bangladesh_45_54_yrs, f_zimbabwe_5_14_yrs, f_cob_ns_25_44_yrs, p_egypt_5_14_yrs, p_australia_tot, p_france_55_64_yrs, p_bosnia_herzegov_5_14_yrs, f_tot_45_54_yrs, p_cambodia_85_yrs_ov, p_bosnia_herzegov_65_74_yrs, p_croatia_85_yrs_ov, f_zimbabwe_45_54_yrs, p_canada_0_4_yrs, p_england_5_14_yrs, p_fiji_55_64_yrs, p_croatia_55_64_yrs, p_chile_65_74_yrs, p_australia_75_84_yrs, p_canada_75_84_yrs, f_vietnam_25_44_yrs, p_egypt_85_yrs_ov, p_canada_65_74_yrs, f_cob_ns_15_24_yrs, p_china_25_44_yrs, p_germany_85_yrs_ov, f_tot_tot, f_tot_85_yrs_ov, p_chile_0_4_yrs, p_bangladesh_65_74_yrs, f_vietnam_55_64_yrs, f_vietnam_75_84_yrs, p_chile_85_yrs_ov, p_england_0_4_yrs, p_chile_tot, p_croatia_65_74_yrs, p_england_85_yrs_ov, p_chile_75_84_yrs, p_france_5_14_yrs, f_wales_0_4_yrs, p_fiji_85_yrs_ov, f_zimbabwe_25_44_yrs, p_croatia_45_54_yrs, f_zimbabwe_15_24_yrs, p_england_65_74_yrs, p_germany_0_4_yrs, p_cambodia_5_14_yrs, p_croatia_75_84_yrs, p_canada_5_14_yrs, p_england_15_24_yrs, p_bangladesh_85_yrs_ov, p_england_45_54_yrs, p_england_55_64_yrs, f_vietnam_85_yrs_ov, p_china_45_54_yrs, p_chile_15_24_yrs, f_zimbabwe_85_yrs_ov, p_egypt_0_4_yrs, f_elsewhere_0_4_yrs, p_croatia_15_24_yrs, p_afghanistan_55_64_yrs, p_fiji_65_74_yrs, p_afghanistan_15_24_yrs, f_cob_ns_0_4_yrs, p_bosnia_herzegov_0_4_yrs, p_afghanistan_65_74_yrs, f_wales_45_54_yrs, f_cob_ns_5_14_yrs, p_fiji_15_24_yrs, p_china_15_24_yrs, f_wales_75_84_yrs, f_elsewhere_25_44_yrs, f_zimbabwe_65_74_yrs, p_chile_25_44_yrs, lga_name_2016, p_france_65_74_yrs, p_egypt_55_64_yrs, f_zimbabwe_tot, p_canada_15_24_yrs, p_croatia_tot, f_elsewhere_85_yrs_ov, f_elsewhere_65_74_yrs, p_bosnia_herzegov_25_44_yrs, f_elsewhere_45_54_yrs, f_wales_55_64_yrs, p_germany_45_54_yrs, p_fiji_0_4_yrs, p_france_75_84_yrs, p_canada_55_64_yrs, p_bangladesh_25_44_yrs, p_germany_55_64_yrs, f_wales_tot, f_cob_ns_55_64_yrs, p_cambodia_45_54_yrs, p_germany_15_24_yrs, p_chile_45_54_yrs, p_cambodia_75_84_yrs, f_tot_65_74_yrs, f_elsewhere_5_14_yrs, p_canada_85_yrs_ov, p_china_85_yrs_ov, p_australia_0_4_yrs, f_tot_25_44_yrs, p_germany_75_84_yrs
67,0,0,0,0,62,0,0,3,0,225,0,0,0,0,0,0,326,0,112,217,0,0,0,0,0,0,0,0,109,10,0,0,0,0,0,0,"54550",63,0,0,11,0,0,131,0,17,0,0,11,0,0,0,0,0,0,0,10,0,30,225,0,0,0,0,5,0,0,0,0,4,143,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,63,155,0,4,0,0,0,0,0,0,4,3,0,0,25,0,1523,0,0,149,0,0,0,0,0,0,0,0,0,82,0,0,0,0,6,0,0,980,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,"Kojonup (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,97,0,0,0,141,230,0
30,0,0,0,0,24,0,0,0,0,103,0,0,0,0,0,0,167,0,41,99,0,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,"54620",24,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,91,0,0,3,3,13,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,21,66,0,4,0,0,0,0,0,0,4,0,0,0,9,0,670,0,0,56,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3,0,0,393,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,0,0,0,3,0,0,"Kondinin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,32,0,0,0,59,105,0
18,0,0,0,0,24,0,0,0,0,42,0,0,0,0,0,0,73,0,19,62,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,"54690",17,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,54,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,338,0,0,22,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,198,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Koorda (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,21,0,0,0,26,43,0
26,0,0,0,0,25,0,0,3,0,104,0,0,0,0,0,0,159,0,42,83,0,0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,"54760",18,0,0,0,0,0,49,0,4,0,0,3,0,0,0,0,0,0,0,0,0,11,85,0,0,0,0,8,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,24,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,627,0,0,57,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,362,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,"Kulin (S)",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,56,88,0
1634,0,21,0,3,2874,0,0,30,0,2148,4,16,6,21,53,0,7162,0,3439,1537,3,9,0,29,0,0,0,0,1426,123,0,4,12,75,33,0,"54830",565,0,5,364,9,0,1656,37,164,6,0,28,0,0,0,13,12,5,0,79,0,100,3910,256,0,57,36,601,0,0,11,0,7,2544,10,0,29,0,0,7,13,3,0,0,0,544,15,0,0,2498,905,5,75,9,25,45,10,0,0,54,144,3,14,468,0,22541,0,0,2208,0,3,4,9,0,81,8,18,11,325,0,31,0,7,176,142,8,18948,200,0,0,3,0,0,17,58,10,108,0,0,0,0,68,12,27,444,0,0,8,11,91,0,641,582,0,43,3,0,0,6,0,0,0,3,94,0,0,9,153,6,24,5,268,3,31,"Kwinana (C)",3,3,132,10,89,3,48,13,90,8,27,0,0,7,54,17,48,139,0,4,14,0,1084,44,0,0,3020,6553,25
38,0,0,0,0,45,0,0,0,0,135,0,0,0,0,0,0,251,0,69,149,0,0,0,0,0,0,0,0,67,3,0,0,0,0,0,0,"54900",25,0,0,0,0,0,77,3,16,0,0,0,0,0,0,0,0,0,0,3,0,11,155,3,0,0,0,3,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,41,84,0,0,0,0,0,0,0,0,0,3,0,0,18,0,994,0,0,95,0,0,0,0,0,0,0,0,0,51,0,0,0,0,3,3,0,601,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,5,0,0,"Lake Grace (S)",0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,52,0,0,0,88,166,0
2364,8,196,15,52,6780,0,0,179,0,7185,9,88,24,17,48,0,12745,0,9453,6832,6,8,3,108,3,17,3,5,2369,257,0,0,55,152,96,0,"55320",3255,9,7,686,41,50,6708,19,292,28,0,222,6,11,3,75,15,15,0,272,16,1866,9530,1733,17,86,113,1551,0,5,83,18,115,5748,23,3,78,0,0,19,92,11,23,8,4,1180,12,3,7,6432,4530,3,291,15,16,172,19,3,0,225,444,10,8,572,14,59577,12,0,7192,0,3,13,54,3,359,12,58,14,2972,3,72,10,18,213,730,24,50782,2105,0,4,29,4,0,34,101,57,344,3,19,0,0,66,28,28,1159,3,0,35,39,369,0,1462,1192,4,297,6,0,3,9,0,0,3,5,83,0,0,28,175,0,235,16,534,20,27,"Melville (C)",12,21,225,26,201,48,156,23,233,25,73,0,7,37,56,53,134,281,0,29,21,0,4848,106,7,34,4470,12128,44
64,0,0,0,0,9,0,0,0,0,152,0,0,0,0,0,0,458,0,266,100,0,0,0,3,0,0,0,0,51,0,0,0,0,0,0,0,"56620",16,0,0,0,0,0,72,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,247,0,0,0,0,3,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,148,55,0,0,0,0,0,0,0,0,0,6,0,0,21,0,1436,0,0,100,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,"Ngaanyatjarraku (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,34,0,0,0,127,276,0
313,0,4,0,3,647,0,0,3,0,940,0,0,0,31,5,0,1740,0,964,1109,3,0,0,6,0,0,4,0,561,73,0,0,3,0,41,0,"56730",278,0,0,77,3,0,848,0,79,0,0,10,0,0,0,4,0,0,0,28,3,117,1239,30,0,37,3,58,0,0,0,0,4,701,3,0,9,0,0,9,0,0,0,0,0,81,17,0,0,555,711,0,9,0,0,9,0,0,0,19,71,3,0,137,0,7745,0,0,736,0,3,0,0,0,10,3,0,0,334,0,3,0,0,53,11,3,5387,123,0,0,0,0,0,0,0,0,29,0,0,0,0,7,0,3,162,0,0,3,0,10,0,126,157,0,12,0,0,0,0,0,0,0,7,26,0,0,0,55,0,3,0,12,3,0,"Northam (S)",0,0,18,0,10,6,5,0,12,0,6,0,0,3,34,9,10,103,0,0,0,0,587,0,0,0,587,1242,8
72,0,0,0,0,180,0,0,4,0,371,0,0,0,0,0,0,474,0,212,482,0,0,0,4,0,0,0,0,186,31,0,0,0,3,0,0,"56790",97,0,0,34,0,0,300,0,35,0,0,10,0,0,0,0,0,0,0,18,0,29,328,0,0,0,0,21,0,0,0,0,3,176,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,120,349,0,7,0,0,0,0,0,0,0,15,0,0,37,0,2509,0,0,255,0,0,0,0,0,3,0,0,0,122,0,0,0,0,17,0,0,1588,30,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,53,0,0,0,0,3,0,28,45,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,3,0,0,"Northampton (S)",3,0,3,0,0,0,4,0,4,0,0,0,0,0,0,4,3,31,0,0,0,0,226,0,0,0,139,308,0
30,0,0,0,0,43,0,0,0,0,124,0,0,0,0,0,0,270,0,73,82,0,0,0,0,0,0,0,0,48,0,0,0,0,0,3,0,"54970",3,0,0,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,0,0,0,0,4,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,45,29,0,3,0,0,0,0,0,0,3,3,0,0,21,0,716,0,0,48,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,368,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,10,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,"Laverton (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,42,126,0
500,0,15,3,0,1542,0,0,140,0,1114,0,12,6,6,3,0,2697,0,1543,1160,4,5,0,37,0,10,0,3,686,70,0,0,19,41,14,0,"57980",541,0,0,121,8,6,1084,4,66,16,0,34,3,5,3,23,9,3,0,56,3,231,1239,865,8,49,54,452,0,10,77,9,12,910,0,0,17,0,0,8,34,6,0,0,0,398,4,0,3,1446,963,0,128,0,5,64,4,0,0,44,108,3,0,234,3,10258,8,0,1151,0,4,0,4,0,96,0,7,3,526,0,28,0,12,67,364,3,9934,277,0,0,6,0,0,18,22,3,63,0,17,0,0,13,3,8,228,0,0,3,9,86,0,288,250,0,26,0,0,0,13,0,0,0,3,33,0,0,0,46,0,397,3,209,4,9,"Subiaco (C)",9,0,33,18,25,10,20,4,58,0,18,0,3,14,28,12,16,80,3,7,3,0,916,34,0,0,790,3113,3
47,0,0,0,0,38,0,0,0,0,103,0,0,0,0,9,0,322,0,72,71,0,0,0,3,0,0,0,0,111,9,0,0,0,0,0,0,"55040",4,0,0,3,0,0,52,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,111,0,0,0,3,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,44,29,0,3,0,7,0,0,0,0,0,4,0,0,47,0,810,0,0,83,0,0,0,0,0,0,3,0,0,7,0,0,0,0,11,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,17,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,3,0,0,"Leonora (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,26,0,0,0,88,202,0
2301,0,11,4,30,9166,5,0,44,0,5818,7,8,44,10,29,0,11540,3,6826,6287,0,14,15,40,9,0,0,0,2804,411,16,0,19,41,127,0,"55110",3200,7,0,1279,12,3,5473,3,336,7,4,150,0,8,0,40,20,0,0,328,3,1239,7711,181,6,30,33,679,0,0,16,0,36,4815,25,0,9,0,0,12,9,4,6,0,3,1343,5,0,0,4528,5803,7,144,9,12,50,3,0,0,85,344,3,3,582,5,52883,4,0,5402,0,3,0,36,7,499,3,11,3,3414,5,33,0,20,248,82,25,41620,1243,0,0,4,0,0,35,30,16,368,3,3,0,0,62,9,20,1903,0,0,16,13,577,0,1739,1422,0,51,3,0,0,8,0,0,0,0,110,0,0,33,240,0,15,25,220,12,14,"Mandurah (C)",12,6,164,19,54,24,83,5,123,26,40,0,4,23,15,47,181,405,3,13,3,0,5234,44,3,0,4252,9425,45
242,0,0,0,0,506,0,0,6,0,1009,0,0,0,28,8,0,1397,0,858,1018,0,0,0,4,0,4,6,0,497,64,0,0,3,0,12,0,"55180",292,0,0,71,0,0,697,0,66,4,0,30,0,0,0,0,0,0,0,59,3,96,1108,11,0,3,3,38,0,0,3,0,0,619,0,0,4,0,0,0,0,0,0,0,0,41,17,0,0,442,647,0,17,3,0,0,0,0,0,9,41,0,0,104,0,6888,0,0,722,0,0,0,0,0,7,0,0,0,319,0,0,0,3,38,3,4,4589,121,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,137,0,0,0,0,9,0,106,121,0,3,0,0,0,0,0,0,0,6,21,0,0,0,48,0,3,0,13,0,0,"Manjimup (S)",0,0,4,0,0,0,3,0,10,3,8,0,0,3,0,8,4,62,0,0,0,0,500,0,0,0,436,953,3
28,0,0,0,0,30,0,0,0,0,91,0,0,0,0,0,0,226,0,64,83,0,0,0,3,0,0,0,0,112,5,0,0,0,0,0,0,"55250",3,0,0,0,0,0,61,0,13,0,0,0,0,0,0,0,3,0,0,0,0,5,93,5,0,0,0,8,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,52,45,0,0,0,0,0,0,0,0,0,4,0,0,34,0,667,0,0,60,0,0,0,0,0,0,0,0,0,11,0,0,0,0,18,5,0,434,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,3,0,0,"Meekatharra (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,32,0,0,0,50,145,0
21,0,0,0,0,20,0,0,0,0,52,0,0,0,0,0,0,116,0,23,66,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,"55950",21,0,0,0,0,0,42,0,3,0,0,0,0,0,0,0,0,0,0,5,0,4,58,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,46,0,0,0,0,0,0,0,0,0,4,0,0,3,0,448,0,0,32,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,259,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Mukinbudin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,26,0,0,0,41,64,3
21,0,0,0,0,8,0,0,0,0,48,0,0,0,0,0,0,95,0,38,57,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,"55530",10,0,0,0,0,0,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,372,0,0,26,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mingenew (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,23,0,0,0,34,53,0
10,0,0,0,0,14,0,0,0,0,49,0,0,0,0,0,0,120,0,54,42,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,"55390",4,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,25,18,0,0,0,0,0,0,0,0,0,0,0,0,8,0,352,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"Menzies (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,24,59,0
112,0,0,0,3,120,0,0,0,0,335,0,0,0,0,0,0,588,0,344,326,0,0,0,0,0,0,0,0,134,22,0,0,0,0,3,0,"55460",78,0,0,12,0,0,210,0,19,0,0,3,0,0,0,3,0,0,0,9,0,41,396,103,0,3,0,15,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,187,213,0,0,0,0,0,0,0,0,0,9,0,0,39,0,2549,0,0,206,0,0,0,0,0,3,0,0,0,106,0,0,0,0,10,4,0,1587,36,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,28,0,0,0,0,7,0,18,29,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,99,0,5,0,0,"Merredin (S)",0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,19,0,0,0,0,134,0,0,0,199,398,0
908,0,7,4,17,3812,0,0,44,0,3799,0,3,8,15,26,0,6703,0,3974,3141,3,0,0,53,0,4,3,0,1012,148,3,0,13,17,101,0,"56090",876,0,0,382,6,3,2629,9,185,4,0,38,0,0,0,23,3,3,0,65,0,279,4226,112,4,4,15,322,0,3,17,6,18,2323,20,0,12,0,0,0,9,0,9,0,0,473,11,0,0,2057,2060,0,74,7,8,20,0,0,0,63,272,0,7,233,3,26774,8,0,3022,0,0,3,15,0,102,9,13,0,822,6,6,0,10,108,55,7,18257,354,0,0,3,0,0,5,3,23,131,0,0,0,0,28,8,5,810,0,0,8,3,133,0,921,848,0,28,0,0,0,0,0,0,3,7,32,0,0,17,74,0,14,4,91,6,0,"Mundaring (S)",8,0,79,7,64,7,56,12,58,15,36,0,3,19,4,36,68,136,0,3,0,0,1992,10,5,0,1776,4093,30
4865,0,75,3,47,8554,0,3,101,7,9083,3,37,26,539,69,0,21997,8,12902,6658,55,68,4,96,3,9,51,3,4571,377,3,25,33,320,131,3,"58050",2085,11,14,696,240,8,6941,71,618,26,0,159,0,3,0,61,165,67,0,232,52,515,15056,728,3,105,55,2246,3,37,35,13,109,9119,11,11,316,39,14,29,37,83,9,14,12,1711,268,0,3,9022,3629,4,174,11,31,1137,13,10,0,205,475,10,43,1338,33,80565,10,0,9337,3,26,21,73,3,302,11,89,8,1617,8,529,0,10,557,342,18,67372,853,0,4,156,34,0,38,66,94,197,0,0,0,0,199,48,65,1322,0,3,69,20,532,3,2146,1610,3,135,9,0,0,18,15,21,4,148,286,0,16,25,508,8,75,5,939,17,23,"Swan (C)",11,10,451,14,414,27,128,147,349,11,79,0,11,34,62,68,96,493,36,37,10,0,4358,189,0,8,9104,20799,34
68,0,0,0,0,72,0,0,3,0,261,0,0,0,0,0,0,411,0,219,236,0,0,0,0,0,0,0,0,145,13,0,0,0,0,0,0,"55600",53,0,0,5,0,0,155,0,28,0,0,3,0,0,0,0,0,0,0,6,0,33,308,0,0,0,0,5,0,0,3,0,0,186,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,111,177,0,3,0,0,0,0,0,0,0,8,0,0,34,0,1877,0,0,176,0,0,0,0,0,0,0,0,0,83,0,0,0,0,9,0,0,1170,28,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,19,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,8,0,0,0,24,0,0,0,3,0,0,"Moora (S)",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,115,0,0,0,138,286,3
11,0,0,0,0,17,0,0,0,0,54,0,0,0,0,0,0,74,0,31,34,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,"58190",9,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,17,28,0,0,0,0,0,0,0,0,0,0,0,0,7,0,310,0,0,29,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,185,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"Tammin (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,21,0,0,0,21,57,0
24,0,0,0,0,29,0,0,3,0,54,0,0,0,0,0,0,95,0,28,58,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,"58260",3,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,81,0,0,0,0,3,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,50,0,0,0,0,0,0,0,0,0,0,0,0,8,0,447,0,0,32,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,290,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,"Three Springs (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,32,0,0,0,43,83,0
24,0,0,0,0,14,0,0,0,0,60,0,0,0,0,0,0,129,0,102,82,0,0,0,0,0,0,0,0,46,3,0,0,0,0,0,0,"55670",18,0,0,3,0,0,55,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,100,0,0,0,0,3,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,7,0,596,0,0,43,0,0,0,0,0,0,0,0,0,26,0,0,0,0,3,0,0,352,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"Morawa (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,29,0,0,0,44,89,0
