m_se_europe_nfd_85_yrs_ov, f_bangladesh_45_54_yrs, m_taiwan_45_54_yrs, f_bangladesh_5_14_yrs, f_bosnia_herzegov_45_54_yrs, m_usa_75_84_yrs, f_bosnia_herzegov_55_64_yrs, m_taiwan_15_24_yrs, m_vietnam_65_74_yrs, m_se_europe_nfd_75_84_yrs, m_turkey_0_4_yrs, m_taiwan_85_yrs_ov, f_afghanistan_5_14_yrs, f_canada_55_64_yrs, f_bangladesh_25_44_yrs, m_sri_lanka_tot, m_zimbabwe_tot, f_australia_65_74_yrs, m_zimbabwe_75_84_yrs, f_chile_15_24_yrs, f_bosnia_herzegov_0_4_yrs, f_canada_0_4_yrs, m_vietnam_15_24_yrs, m_usa_85_yrs_ov, m_elsewhere_85_yrs_ov, m_wales_85_yrs_ov, m_wales_45_54_yrs, m_elsewhere_15_24_yrs, m_elsewhere_25_44_yrs, m_cob_ns_45_54_yrs, lga_code_2016, m_elsewhere_0_4_yrs, f_australia_0_4_yrs, m_vietnam_25_44_yrs, f_bangladesh_0_4_yrs, m_cob_ns_5_14_yrs, f_cambodia_75_84_yrs, f_bangladesh_55_64_yrs, f_chile_75_84_yrs, f_bangladesh_tot, f_chile_55_64_yrs, m_thailand_45_54_yrs, m_tot_85_yrs_ov, m_usa_65_74_yrs, m_elsewhere_55_64_yrs, m_turkey_tot, f_canada_5_14_yrs, m_cob_ns_tot, m_sri_lanka_0_4_yrs, m_taiwan_75_84_yrs, m_turkey_65_74_yrs, m_vietnam_5_14_yrs, m_sri_lanka_5_14_yrs, m_zimbabwe_45_54_yrs, f_chile_45_54_yrs, f_bosnia_herzegov_15_24_yrs, m_usa_5_14_yrs, f_bangladesh_15_24_yrs, m_wales_15_24_yrs, m_sri_lanka_15_24_yrs, m_thailand_15_24_yrs, m_zimbabwe_5_14_yrs, m_fyrom_45_54_yrs, m_fyrom_65_74_yrs, f_afghanistan_0_4_yrs, m_se_europe_nfd_15_24_yrs, m_tot_tot, f_chile_0_4_yrs, m_tot_75_84_yrs, m_tot_0_4_yrs, m_turkey_55_64_yrs, m_taiwan_55_64_yrs, m_zimbabwe_15_24_yrs, m_fyrom_75_84_yrs, m_se_europe_nfd_45_54_yrs, m_vietnam_tot, f_australia_5_14_yrs, f_afghanistan_45_54_yrs, m_wales_55_64_yrs, f_bosnia_herzegov_85_yrs_ov, m_fyrom_tot, f_cambodia_85_yrs_ov, m_taiwan_25_44_yrs, m_zimbabwe_0_4_yrs, f_cambodia_65_74_yrs, m_sri_lanka_75_84_yrs, f_afghanistan_75_84_yrs, f_bosnia_herzegov_tot, m_wales_75_84_yrs, m_thailand_85_yrs_ov, m_elsewhere_45_54_yrs, m_wales_tot, f_australia_15_24_yrs, m_taiwan_tot, f_canada_15_24_yrs, m_elsewhere_5_14_yrs, m_taiwan_5_14_yrs, m_wales_0_4_yrs, m_usa_tot, f_cambodia_45_54_yrs, m_usa_55_64_yrs, f_afghanistan_55_64_yrs, m_usa_0_4_yrs, f_canada_85_yrs_ov, m_turkey_45_54_yrs, f_bangladesh_85_yrs_ov, m_vietnam_45_54_yrs, m_vietnam_85_yrs_ov, m_sri_lanka_25_44_yrs, m_cob_ns_65_74_yrs, f_australia_tot, m_wales_25_44_yrs, m_zimbabwe_85_yrs_ov, m_fyrom_85_yrs_ov, m_tot_45_54_yrs, f_canada_25_44_yrs, m_se_europe_nfd_tot, f_australia_25_44_yrs, f_australia_45_54_yrs, f_chile_65_74_yrs, m_cob_ns_15_24_yrs, f_cambodia_tot, m_usa_15_24_yrs, f_cambodia_0_4_yrs, m_elsewhere_75_84_yrs, m_wales_5_14_yrs, f_cambodia_25_44_yrs, m_cob_ns_85_yrs_ov, m_tot_65_74_yrs, m_usa_45_54_yrs, f_bosnia_herzegov_65_74_yrs, m_thailand_25_44_yrs, m_thailand_tot, m_zimbabwe_25_44_yrs, m_tot_5_14_yrs, m_turkey_5_14_yrs, m_fyrom_5_14_yrs, m_sri_lanka_45_54_yrs, m_taiwan_0_4_yrs, f_cambodia_5_14_yrs, m_elsewhere_tot, m_cob_ns_75_84_yrs, m_turkey_75_84_yrs, m_wales_65_74_yrs, m_cob_ns_55_64_yrs, f_chile_85_yrs_ov, m_vietnam_0_4_yrs, m_taiwan_65_74_yrs, f_bosnia_herzegov_75_84_yrs, f_cambodia_15_24_yrs, m_tot_55_64_yrs, m_sri_lanka_85_yrs_ov, m_se_europe_nfd_65_74_yrs, f_bosnia_herzegov_25_44_yrs, m_thailand_55_64_yrs, m_zimbabwe_55_64_yrs, m_cob_ns_0_4_yrs, m_cob_ns_25_44_yrs, f_australia_85_yrs_ov, m_turkey_25_44_yrs, f_bangladesh_65_74_yrs, m_sri_lanka_65_74_yrs, m_sri_lanka_55_64_yrs, f_afghanistan_15_24_yrs, m_zimbabwe_65_74_yrs, m_thailand_0_4_yrs, f_afghanistan_85_yrs_ov, m_tot_15_24_yrs, f_chile_25_44_yrs, m_se_europe_nfd_25_44_yrs, m_fyrom_15_24_yrs, f_australia_75_84_yrs, m_thailand_75_84_yrs, f_canada_45_54_yrs, f_afghanistan_tot, m_thailand_5_14_yrs, m_thailand_65_74_yrs, lga_name_2016, f_chile_tot, f_canada_tot, f_bangladesh_75_84_yrs, f_afghanistan_25_44_yrs, f_canada_75_84_yrs, m_tot_25_44_yrs, m_vietnam_75_84_yrs, m_elsewhere_65_74_yrs, f_bosnia_herzegov_5_14_yrs, m_turkey_15_24_yrs, m_se_europe_nfd_5_14_yrs, m_se_europe_nfd_55_64_yrs, m_fyrom_0_4_yrs, m_se_europe_nfd_0_4_yrs, m_fyrom_55_64_yrs, f_cambodia_55_64_yrs, m_usa_25_44_yrs, f_australia_55_64_yrs, f_afghanistan_65_74_yrs, m_vietnam_55_64_yrs, f_chile_5_14_yrs, m_fyrom_25_44_yrs, f_canada_65_74_yrs, m_turkey_85_yrs_ov
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,393,0,0,0,0,0,0,0,0,0,0,3,62,"17640",0,186,0,0,27,0,0,0,0,0,0,82,3,3,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3917,0,275,258,0,0,0,0,0,0,407,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,319,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,69,3145,0,0,0,595,0,0,621,469,0,37,0,0,0,3,0,0,3,569,0,0,0,0,0,455,0,0,0,0,0,21,35,0,3,74,0,0,0,0,0,635,0,0,0,0,0,23,60,91,0,0,0,0,0,0,0,0,372,0,0,0,214,0,0,0,0,0,"Upper Lachlan Shire (A)",0,8,0,0,0,678,0,4,0,0,0,0,0,0,3,0,3,449,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,51,"17650",0,143,0,0,20,0,0,0,0,0,0,44,3,4,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926,0,154,155,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,278,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,38,2652,0,0,0,412,0,0,525,388,0,16,0,0,0,0,0,0,6,419,0,0,0,3,0,413,0,0,0,0,0,15,16,0,0,45,0,0,0,0,0,493,0,0,0,0,0,8,41,64,0,0,0,0,0,0,0,0,302,0,0,0,151,0,0,0,0,0,"Uralla (A)",0,4,0,0,0,547,0,4,0,0,0,0,0,0,0,0,3,408,0,0,0,0,0,0
0,3,3,6,0,0,0,0,0,3,0,0,3,8,25,90,36,2137,0,0,0,0,3,0,10,0,0,55,155,277,"17750",4,1835,22,4,172,0,0,0,38,0,0,488,7,25,3,0,2022,3,0,0,0,13,11,0,0,7,4,0,10,4,6,0,0,0,0,30504,0,1271,2238,0,0,7,0,0,27,3783,0,0,0,0,0,11,0,0,0,0,0,0,0,41,12,4123,11,0,39,0,0,39,0,3,3,0,0,0,0,0,0,52,222,26999,3,0,0,3687,11,10,6675,3212,3,285,0,3,0,7,0,0,38,2503,15,0,3,6,12,4270,0,0,11,0,0,364,136,0,4,282,0,0,0,0,0,3483,0,3,0,0,4,98,523,703,3,0,0,0,9,3,0,0,4668,5,0,0,1415,0,11,25,4,0,"Wagga Wagga (C)",12,33,0,14,0,7905,0,23,0,0,0,3,0,0,0,0,6,3109,0,0,3,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,3,4,19,"17850",0,74,0,0,13,0,0,0,0,0,0,33,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551,0,103,89,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1260,0,0,0,217,0,0,246,163,0,9,0,0,0,0,0,0,14,253,0,0,0,0,0,174,0,0,0,0,0,9,21,0,0,19,0,0,0,0,0,244,0,0,0,0,0,14,39,39,0,0,0,0,0,0,0,0,137,0,0,0,99,0,0,0,0,0,"Walcha (A)",0,0,0,0,0,287,0,3,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,191,0,0,0,0,0,0,4,0,0,0,8,52,"17900",0,163,0,0,44,0,0,0,0,0,0,34,0,13,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3235,0,200,211,0,0,0,0,3,0,353,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,219,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,71,2211,0,0,0,384,0,14,550,317,0,31,0,0,0,16,0,0,8,439,0,0,0,0,0,414,0,0,0,0,0,70,40,0,0,86,0,0,0,0,0,547,0,9,0,0,0,16,101,27,0,0,0,0,0,0,0,0,317,0,0,0,91,0,0,0,0,0,"Walgett (A)",0,3,0,0,0,686,0,28,0,0,0,3,0,0,0,0,0,291,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,22,"17950",0,92,0,0,15,0,0,0,0,0,0,24,0,3,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,0,84,104,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1124,0,0,0,175,0,0,249,151,0,8,0,0,0,0,0,0,3,183,0,0,0,0,0,181,0,0,0,0,0,10,12,0,0,20,0,0,0,0,0,201,0,0,0,0,0,10,36,29,0,0,0,0,0,0,0,0,120,0,0,0,69,0,0,0,0,0,"Warren (A)",0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,464,0,0,0,0,0,0,0,0,0,0,0,78,"18020",0,210,0,0,57,0,0,0,0,0,0,126,0,4,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4689,0,402,239,0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,365,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,105,3818,0,0,0,601,3,0,696,532,0,46,0,0,0,5,0,0,20,715,0,0,0,0,0,605,0,0,0,0,0,26,63,0,0,90,0,0,0,0,0,749,0,0,0,0,0,13,108,155,0,0,0,0,0,0,0,0,458,0,0,0,302,0,0,0,0,0,"Warrumbungle Shire (A)",0,3,0,0,0,786,0,8,0,0,0,0,0,0,0,0,3,560,0,0,0,0,0,0
0,0,4,0,0,7,3,4,4,11,0,0,0,9,11,28,35,863,3,15,0,0,3,0,113,0,7,256,1419,438,"18050",21,1735,18,0,268,0,0,3,11,11,9,566,17,267,48,0,3508,0,0,3,0,0,8,9,0,47,3,3,3,6,0,0,5,0,0,32485,0,1121,2139,5,0,0,0,0,47,2552,0,5,0,10,0,16,0,0,4,0,10,4,0,299,74,1863,22,11,65,0,0,453,0,41,0,23,0,13,0,14,0,7,228,17008,46,0,0,4145,137,23,5894,1944,10,290,6,36,0,209,0,4,93,2053,55,0,34,61,14,3385,0,0,3,0,0,2994,146,0,5,271,0,0,3,0,0,2766,0,3,11,0,8,169,1610,318,23,0,4,3,0,8,0,0,2934,114,3,0,504,0,16,5,5,3,"Waverley (A)",157,192,0,5,6,13369,0,349,0,3,0,3,0,0,0,0,228,1332,0,4,0,9,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,224,0,0,0,0,0,0,0,0,0,0,0,23,"18100",0,87,0,0,20,0,0,0,0,0,0,59,3,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1834,0,152,89,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,40,1531,0,0,0,235,0,0,288,199,0,14,0,0,0,0,0,0,7,308,0,0,0,0,0,229,0,0,0,0,0,9,16,0,0,35,0,0,0,0,0,298,0,0,0,0,0,4,28,73,0,0,0,0,0,0,0,0,152,0,0,0,121,0,0,0,0,0,"Weddin (A)",0,0,0,0,0,311,0,5,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,316,0,0,0,0,0,0,0,0,0,0,6,67,"18200",0,170,0,0,35,0,0,0,0,0,0,52,0,4,5,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512,0,213,235,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,315,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,68,2747,0,0,0,501,0,0,607,371,0,38,0,0,0,3,0,0,4,450,0,0,0,0,0,442,0,0,0,0,0,13,26,0,3,80,0,0,0,0,0,552,0,0,0,0,0,17,80,73,0,0,0,0,0,0,0,0,363,0,0,0,142,0,0,0,0,0,"Wentworth (A)",0,3,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0
0,3,0,0,0,3,0,0,0,0,0,0,0,0,15,67,33,1840,0,0,0,0,3,0,3,0,0,11,51,284,"18230",8,1635,10,3,222,0,0,0,29,0,4,412,6,20,3,0,2144,0,0,0,0,9,4,0,0,0,3,0,3,0,11,0,0,0,0,24566,0,1184,1791,0,0,6,0,0,20,2952,0,0,0,6,0,3,0,0,3,0,0,0,0,19,4,2718,3,4,3,0,0,33,0,9,0,0,0,0,0,3,0,28,265,21443,0,0,0,3083,6,3,5159,2717,0,239,7,0,0,14,0,3,51,2255,3,0,3,9,8,3552,0,0,12,0,0,149,127,0,7,311,0,0,0,0,0,2964,0,0,0,0,8,115,535,531,0,0,0,8,0,3,0,0,3173,0,0,0,1217,0,3,0,4,0,"Western Plains Regional (A)",4,18,0,0,0,6160,0,23,0,0,0,3,0,0,0,0,12,2675,0,3,0,0,0,0
0,6,21,0,0,5,0,39,9,5,0,0,0,9,17,79,26,1177,0,0,0,3,17,3,45,0,15,76,443,227,"18250",23,1996,64,0,193,0,0,4,32,3,16,647,19,119,57,13,1819,3,10,3,3,0,7,8,0,71,3,4,3,15,0,9,3,0,0,35686,0,1334,2516,11,38,0,9,4,145,3464,4,10,0,24,0,247,0,0,3,0,11,0,0,141,45,2420,420,8,75,17,0,328,0,27,5,34,5,11,0,36,0,39,152,18349,12,0,0,4801,45,20,4151,2173,8,188,14,31,0,80,0,13,59,2555,55,0,106,159,9,4915,0,0,18,9,0,1132,80,11,3,189,0,0,35,4,0,3521,0,0,3,6,6,125,614,599,14,0,12,11,0,3,4,0,4150,12,7,0,716,0,27,15,16,0,"Willoughby (C)",35,120,0,7,0,11241,4,121,0,0,0,9,0,0,7,0,85,1660,0,19,0,3,15,0
0,0,7,0,0,8,0,3,0,3,0,0,0,16,7,10,14,2531,0,0,0,0,3,0,16,0,0,13,39,255,"18350",3,1060,6,0,179,0,0,0,6,0,3,536,25,60,6,7,1653,0,3,0,4,0,3,4,0,6,0,0,0,3,0,3,4,0,0,22894,0,1848,1223,0,0,0,0,3,17,2714,0,11,0,14,0,6,0,0,3,0,0,0,0,41,29,2154,21,0,10,0,0,80,0,15,0,0,0,0,0,7,0,0,264,19262,0,0,0,3025,12,11,3704,2589,0,127,6,9,0,44,0,3,54,3309,14,0,4,21,4,3057,0,0,3,0,0,306,153,0,9,218,0,0,3,0,0,3095,0,4,0,3,3,61,332,631,0,0,0,3,0,4,0,0,2447,5,0,0,1353,0,13,0,3,0,"Wingecarribee (A)",15,64,0,0,12,4349,0,81,0,0,0,0,0,0,3,0,13,2529,0,0,0,3,6,0
0,0,0,0,0,4,5,0,4,0,0,0,0,3,3,9,16,1277,0,0,0,0,0,0,14,0,14,13,61,221,"18400",0,1500,9,0,143,0,0,0,9,3,3,247,7,58,6,0,1514,0,0,0,0,0,3,9,0,3,3,0,0,0,0,7,3,0,0,24207,0,883,1733,0,0,0,0,6,22,3361,0,4,0,17,0,3,0,0,0,0,10,0,0,72,34,2838,6,0,3,0,0,45,0,3,0,0,0,0,0,3,0,4,173,19862,4,0,0,3336,10,25,5326,2603,3,135,7,3,0,32,0,8,25,2038,12,0,0,4,6,3810,0,0,0,0,0,306,84,0,10,234,0,0,0,0,0,2977,0,8,3,0,3,92,398,264,0,0,0,3,0,0,0,0,3208,10,0,0,553,0,7,0,0,0,"Wollondilly (A)",26,28,0,0,0,5970,0,48,0,0,0,11,0,0,3,0,8,2146,0,3,0,3,0,0
13,8,4,4,22,8,34,10,31,65,0,0,0,30,27,168,65,5307,0,4,0,4,83,6,116,12,53,266,736,823,"18450",66,5427,119,0,432,0,0,32,46,42,16,1942,40,416,296,11,5861,0,0,38,16,8,13,66,3,28,13,3,37,52,3,280,400,0,3,100542,0,5386,6154,39,3,11,213,40,430,10696,3,62,5,1421,0,24,0,0,4,0,162,34,0,437,235,11429,46,18,203,0,0,328,4,35,0,7,3,108,0,64,4,65,721,74692,20,0,41,13097,100,252,19503,9143,76,673,22,54,0,282,4,12,192,9013,56,15,81,181,29,12584,3,3,22,0,0,2879,491,26,44,819,9,6,0,21,0,11759,4,56,55,3,6,260,1450,1837,66,0,7,21,3,4,3,0,14774,45,30,18,3307,3,41,19,28,0,"Wollongong (C)",270,218,0,4,6,25835,13,355,3,9,0,51,0,0,346,7,100,8046,6,89,0,120,15,3
0,0,3,0,5,7,0,0,0,3,0,0,0,18,3,37,49,1505,3,0,0,0,9,0,73,0,5,88,449,290,"18500",12,1160,16,3,177,0,0,3,7,3,6,588,21,133,25,4,2323,0,0,0,0,3,10,3,0,67,0,0,0,10,0,3,0,0,0,25232,0,1319,1394,0,3,5,0,3,43,2245,0,0,0,14,0,13,0,0,3,0,8,0,0,189,39,2048,22,6,32,0,0,390,0,38,0,20,0,4,0,9,0,23,259,16865,28,0,0,3317,68,24,4987,1994,3,225,0,48,0,106,0,0,84,2553,72,0,18,41,11,2834,0,0,3,0,0,1338,169,3,3,249,0,0,0,0,0,2705,0,3,3,0,11,102,764,461,10,0,4,0,0,3,0,0,2672,25,8,0,811,0,15,3,0,3,"Woollahra (A)",47,129,0,0,3,7846,0,254,0,0,0,4,0,0,3,0,125,1649,0,0,0,3,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,563,0,0,0,0,0,0,0,0,0,0,13,87,"18710",0,450,3,0,57,0,0,0,0,0,0,107,3,20,0,0,588,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,7931,0,350,541,0,0,0,0,0,6,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,786,0,0,4,0,0,30,0,6,0,3,0,0,0,0,0,0,74,6757,0,0,0,1212,3,0,1608,1016,0,54,0,5,0,13,0,0,13,803,3,0,0,3,0,1208,0,0,0,0,0,72,32,0,3,105,0,0,0,0,0,1097,0,0,0,0,3,29,135,140,0,0,0,0,0,0,0,0,872,0,0,0,295,0,3,0,0,0,"Yass Valley (A)",0,21,0,0,3,1737,0,11,0,0,0,0,0,0,0,0,6,811,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,4,0,9,"19399",0,31,0,0,7,0,0,0,0,0,0,5,0,0,0,0,77,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,569,0,28,37,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,390,0,0,0,80,0,0,99,50,0,6,0,0,0,0,0,0,3,59,0,0,0,0,0,66,0,0,0,0,0,8,3,0,0,11,0,0,0,0,0,90,0,0,0,0,0,0,33,11,0,0,0,0,0,0,0,0,51,0,0,0,8,0,0,0,0,0,"Unincorporated NSW",0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,558,0,0,0,0,0,0,3,0,0,0,13,112,"20110",0,235,0,0,61,0,0,0,0,0,0,153,3,19,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6074,0,437,256,0,0,0,0,0,0,618,0,3,0,0,0,3,0,0,0,0,0,0,0,14,4,460,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,88,4752,0,0,0,894,5,7,942,712,0,31,0,0,0,17,0,0,24,860,4,0,3,7,0,739,0,0,0,0,0,81,43,0,0,127,0,0,0,0,0,1081,0,0,0,0,0,16,105,138,0,0,0,0,0,0,0,0,564,0,0,0,299,0,3,0,3,0,"Alpine (S)",3,12,0,0,3,1088,0,25,0,0,0,0,0,0,0,0,0,788,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,4,566,0,0,0,0,0,0,5,0,0,0,25,71,"20260",0,235,8,0,46,0,0,0,0,0,0,127,0,4,4,0,475,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6152,0,422,306,0,0,0,0,0,15,537,0,4,0,0,0,10,0,0,0,0,0,0,0,7,4,461,14,0,0,0,0,6,0,0,0,0,0,3,0,6,0,3,68,4488,0,0,0,860,0,6,850,623,0,36,0,0,0,6,0,0,11,768,0,0,0,3,0,621,0,0,0,0,0,69,41,0,0,78,0,0,0,0,0,953,0,0,0,0,0,24,101,178,3,0,0,0,0,0,0,0,615,0,0,0,330,0,0,0,0,0,"Ararat (RC)",0,3,0,0,0,1481,0,14,0,0,0,0,0,0,0,0,3,700,0,0,0,0,0,0
0,0,0,3,0,0,3,3,0,9,0,0,0,5,19,62,21,3950,0,0,0,0,7,0,15,4,0,64,130,449,"20570",7,2963,17,0,288,0,0,0,26,0,5,806,24,45,13,0,3318,0,0,0,0,7,0,0,0,18,3,0,3,13,0,0,0,0,0,48864,0,2356,3445,0,0,3,0,3,42,5762,0,6,0,5,0,23,0,0,0,0,8,9,0,56,41,6184,21,3,42,0,0,117,0,20,0,0,0,3,0,6,0,35,427,44145,6,0,0,6084,23,22,10872,5615,3,416,9,9,0,38,0,0,99,4536,18,3,10,35,10,6539,0,0,7,0,3,432,238,0,8,408,0,3,0,0,0,5659,0,7,0,0,3,181,815,1260,3,0,5,4,0,3,0,0,7103,3,0,0,2295,0,6,0,6,0,"Ballarat (C)",10,41,0,0,0,12341,0,33,0,0,0,8,0,0,0,0,30,5234,0,3,0,0,3,0
3,0,3,0,18,13,12,10,12,15,0,0,0,16,15,378,41,3735,0,0,0,0,48,0,60,0,5,130,621,414,"20660",24,3521,120,0,243,0,0,0,23,3,10,1188,18,181,44,3,2949,3,0,3,18,16,4,11,0,42,3,3,38,19,0,38,51,0,0,59222,0,2839,3950,12,9,5,23,10,307,6113,0,5,3,188,0,45,0,0,15,0,66,3,0,246,40,5532,75,12,96,4,0,238,0,25,0,5,0,15,0,51,4,130,321,44526,10,0,0,7782,53,85,11332,5907,11,289,14,17,0,120,0,12,133,5455,38,9,28,79,24,7354,0,3,55,5,0,1630,230,0,9,356,0,5,3,4,0,6847,7,30,16,3,4,163,790,1189,10,0,51,65,0,3,3,0,7347,15,6,3,2005,0,21,5,10,3,"Banyule (C)",37,104,0,7,0,16459,5,152,0,0,0,22,0,0,48,0,71,5196,0,40,3,26,0,0
0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,20,3,1831,0,0,0,0,0,0,6,0,4,16,23,214,"20740",3,727,12,0,108,0,0,3,0,0,0,446,11,21,8,3,1411,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,15897,0,1285,886,3,0,0,0,0,15,1661,0,4,0,0,0,3,0,0,3,0,0,9,0,22,32,1180,5,0,3,0,0,36,0,3,0,0,0,0,0,7,0,5,260,12980,0,0,0,2061,7,11,2623,1634,4,84,3,3,0,21,0,0,70,2565,3,0,9,24,0,1851,0,0,0,0,0,160,150,0,10,249,0,0,0,0,0,2480,0,3,0,0,0,50,231,447,0,0,10,3,0,0,7,0,1387,3,0,0,883,0,7,0,5,0,"Bass Coast (S)",12,18,0,0,0,2939,0,41,0,0,0,3,0,0,0,0,8,2000,0,0,0,0,3,0
0,0,0,0,0,0,0,4,0,6,0,0,0,8,3,44,17,2039,0,0,0,0,0,0,7,0,3,13,44,282,"20830",0,1360,7,0,170,0,0,0,9,0,0,403,19,27,4,0,1823,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,23543,0,1422,1484,0,0,3,0,3,6,2869,0,6,0,6,0,16,0,0,3,0,9,4,0,35,22,2416,21,0,6,0,0,55,5,7,0,0,3,3,0,6,0,20,270,20182,0,0,0,3090,3,13,4654,2662,0,165,8,3,0,31,0,0,50,2797,8,0,0,12,8,3223,0,0,4,0,0,196,157,0,12,289,0,0,0,0,0,3211,0,3,3,0,3,83,356,523,0,0,4,4,0,0,4,0,2819,3,0,0,996,0,3,0,3,0,"Baw Baw (S)",5,17,0,0,0,5094,0,39,0,0,0,3,0,0,0,0,9,2655,0,0,0,0,3,0
0,3,3,0,4,6,4,0,4,3,0,0,0,19,4,116,43,3231,0,0,0,8,7,3,66,3,16,94,406,428,"20910",19,2198,34,0,249,0,0,0,5,4,4,1228,29,251,64,21,2526,0,0,11,0,3,13,16,0,110,0,3,0,13,0,3,4,0,0,46229,0,2377,2546,7,0,0,0,18,64,5430,0,13,3,16,0,18,0,0,13,0,31,3,0,306,75,4228,29,20,84,3,0,420,5,48,0,9,0,16,0,10,0,34,282,34914,21,0,0,7489,75,56,6825,5318,6,237,21,58,0,145,3,11,110,4573,79,3,7,43,14,6757,0,0,23,0,0,1615,192,3,12,360,0,0,0,0,0,6058,3,7,12,0,10,97,568,1609,11,0,20,17,0,7,3,0,5753,17,8,0,1753,0,50,3,14,0,"Bayside (C)",56,202,0,0,3,9447,0,244,0,4,0,15,0,0,8,0,77,4319,0,9,0,3,11,0
