p_iran_tot, p_ireland_65_74_yrs, p_korea_south_5_14_yrs, p_nthern_ireland_25_44_yrs, p_hong_kong_5_14_yrs, p_italy_75_84_yrs, p_italy_0_4_yrs, p_iraq_0_4_yrs, p_iraq_75_84_yrs, p_myanmar_25_44_yrs, p_japan_65_74_yrs, p_pakistan_0_4_yrs, p_myanmar_0_4_yrs, p_myanmar_75_84_yrs, p_new_zealand_0_4_yrs, p_india_55_64_yrs, p_nepal_45_54_yrs, p_myanmar_55_64_yrs, p_japan_45_54_yrs, p_iran_25_44_yrs, p_greece_5_14_yrs, p_netherlands_0_4_yrs, p_myanmar_45_54_yrs, p_ireland_55_64_yrs, p_malaysia_tot, p_nthern_ireland_5_14_yrs, p_malta_85_yrs_ov, p_malta_65_74_yrs, p_myanmar_65_74_yrs, p_iraq_55_64_yrs, p_hong_kong_85_yrs_ov, lga_code_2016, p_myanmar_5_14_yrs, p_korea_south_0_4_yrs, p_indonesia_85_yrs_ov, p_netherlands_5_14_yrs, p_malta_15_24_yrs, p_myanmar_15_24_yrs, p_korea_south_15_24_yrs, p_malta_55_64_yrs, p_lebanon_75_84_yrs, p_iraq_tot, p_italy_25_44_yrs, p_korea_south_tot, p_ireland_0_4_yrs, p_lebanon_0_4_yrs, p_nthern_ireland_75_84_yrs, p_mauritius_tot, p_nthern_ireland_0_4_yrs, p_iraq_15_24_yrs, p_indonesia_75_84_yrs, p_nepal_55_64_yrs, p_ireland_85_yrs_ov, p_netherlands_75_84_yrs, p_pakistan_55_64_yrs, p_iran_65_74_yrs, p_iran_75_84_yrs, p_india_45_54_yrs, p_malaysia_25_44_yrs, p_hong_kong_15_24_yrs, p_pakistan_15_24_yrs, p_greece_tot, p_india_65_74_yrs, p_ireland_75_84_yrs, p_hong_kong_45_54_yrs, p_mauritius_25_44_yrs, p_malta_25_44_yrs, p_nepal_15_24_yrs, p_india_75_84_yrs, p_hong_kong_0_4_yrs, p_myanmar_tot, p_greece_65_74_yrs, p_hong_kong_tot, p_malaysia_45_54_yrs, p_iran_5_14_yrs, p_iran_45_54_yrs, p_mauritius_85_yrs_ov, p_nepal_5_14_yrs, p_nepal_65_74_yrs, p_japan_tot, p_new_zealand_25_44_yrs, p_hong_kong_25_44_yrs, p_iran_0_4_yrs, p_iran_85_yrs_ov, p_japan_55_64_yrs, p_indonesia_65_74_yrs, p_japan_0_4_yrs, p_india_0_4_yrs, p_ireland_15_24_yrs, p_japan_5_14_yrs, p_mauritius_75_84_yrs, p_pakistan_tot, p_nepal_0_4_yrs, p_netherlands_tot, p_iran_15_24_yrs, p_korea_south_45_54_yrs, p_nthern_ireland_15_24_yrs, p_iraq_25_44_yrs, p_indonesia_5_14_yrs, p_myanmar_85_yrs_ov, p_pakistan_45_54_yrs, p_korea_south_85_yrs_ov, p_new_zealand_45_54_yrs, p_indonesia_0_4_yrs, p_indonesia_25_44_yrs, p_lebanon_15_24_yrs, p_netherlands_15_24_yrs, p_pakistan_25_44_yrs, p_greece_25_44_yrs, p_nthern_ireland_85_yrs_ov, p_nepal_85_yrs_ov, p_nthern_ireland_65_74_yrs, p_indonesia_15_24_yrs, p_lebanon_85_yrs_ov, p_ireland_45_54_yrs, p_mauritius_5_14_yrs, p_mauritius_0_4_yrs, p_netherlands_65_74_yrs, p_korea_south_25_44_yrs, p_nepal_75_84_yrs, p_japan_15_24_yrs, p_iraq_85_yrs_ov, p_iraq_5_14_yrs, p_hong_kong_75_84_yrs, p_new_zealand_55_64_yrs, p_ireland_25_44_yrs, p_indonesia_45_54_yrs, p_mauritius_55_64_yrs, p_malta_75_84_yrs, p_new_zealand_75_84_yrs, p_malaysia_5_14_yrs, p_new_zealand_tot, p_india_5_14_yrs, p_indonesia_55_64_yrs, p_malaysia_0_4_yrs, p_greece_75_84_yrs, p_india_85_yrs_ov, p_new_zealand_5_14_yrs, p_italy_85_yrs_ov, p_malaysia_65_74_yrs, p_netherlands_85_yrs_ov, p_nthern_ireland_45_54_yrs, p_korea_south_55_64_yrs, p_iraq_45_54_yrs, p_greece_55_64_yrs, p_japan_25_44_yrs, p_malta_tot, p_malaysia_15_24_yrs, p_malaysia_75_84_yrs, p_new_zealand_65_74_yrs, p_malta_5_14_yrs, p_nthern_ireland_55_64_yrs, p_italy_65_74_yrs, p_netherlands_45_54_yrs, p_indonesia_tot, p_iran_55_64_yrs, p_pakistan_85_yrs_ov, p_italy_5_14_yrs, p_lebanon_5_14_yrs, p_mauritius_65_74_yrs, p_india_15_24_yrs, p_italy_15_24_yrs, p_greece_45_54_yrs, p_korea_south_65_74_yrs, p_greece_15_24_yrs, p_greece_85_yrs_ov, p_greece_0_4_yrs, p_nepal_25_44_yrs, p_new_zealand_15_24_yrs, p_malta_0_4_yrs, p_lebanon_65_74_yrs, p_lebanon_tot, p_malaysia_55_64_yrs, p_iraq_65_74_yrs, p_italy_45_54_yrs, p_korea_south_75_84_yrs, lga_name_2016, p_japan_85_yrs_ov, p_india_tot, p_nepal_tot, p_malaysia_85_yrs_ov, p_japan_75_84_yrs, p_lebanon_45_54_yrs, p_pakistan_5_14_yrs, p_hong_kong_55_64_yrs, p_italy_tot, p_pakistan_65_74_yrs, p_lebanon_55_64_yrs, p_ireland_5_14_yrs, p_lebanon_25_44_yrs, p_new_zealand_85_yrs_ov, p_nthern_ireland_tot, p_mauritius_15_24_yrs, p_netherlands_55_64_yrs, p_netherlands_25_44_yrs, p_hong_kong_65_74_yrs, p_mauritius_45_54_yrs, p_pakistan_75_84_yrs, p_ireland_tot, p_india_25_44_yrs, p_italy_55_64_yrs, p_malta_45_54_yrs
0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"42250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,20,0,0,0,0,0,0,95,0,0,0,0,0,4,0,0,3,3,0,0,0,0,3,0,0,7,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,3,0,"Grant (DC)",0,4,0,0,0,0,0,0,31,0,0,0,0,0,4,0,9,3,0,0,0,3,3,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"Flinders Ranges (DC)",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
133,15,12,13,0,39,0,0,0,0,0,0,0,0,3,12,0,0,6,61,0,0,0,31,88,3,3,11,0,3,0,"42600",0,0,3,0,0,0,11,4,0,13,25,73,3,0,9,3,0,3,0,0,4,23,0,5,3,25,19,12,8,74,19,24,8,0,0,13,3,0,0,19,68,13,7,24,0,0,0,51,108,23,0,3,0,5,0,13,7,8,0,22,0,129,6,10,0,3,0,0,0,0,65,3,17,0,0,9,6,4,0,18,10,0,16,0,0,46,41,0,11,0,0,5,73,58,3,0,3,13,9,351,34,3,0,24,3,17,25,19,11,13,0,0,21,23,28,7,6,42,0,15,50,3,45,12,0,0,0,0,28,5,3,3,0,4,0,13,26,0,0,22,12,0,16,0,"Holdfast Bay (C)",0,366,24,0,0,7,3,13,190,0,8,10,3,3,75,0,25,15,3,0,0,176,223,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"42750",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,22,0,0,0,0,3,0,82,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,"Kangaroo Island (DC)",0,3,0,0,0,0,0,0,9,0,0,0,0,0,3,0,9,3,0,0,0,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Karoonda East Murray (DC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"Kingston (DC) (SA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,5,0,0,0,"43650",0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,3,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,5,0,50,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,5,0,0,17,0,0,0,0,0,0,13,0,0,0,0,3,0,80,0,0,0,0,0,3,0,0,0,4,0,0,3,0,13,6,0,3,0,6,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,"Light (RegC)",0,7,0,0,0,0,0,0,24,0,0,0,0,0,22,0,17,5,0,0,0,19,3,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"43710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,8,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,"Lower Eyre Peninsula (DC)",0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0
0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,20,0,0,0,0,0,0,"43790",0,0,0,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,3,0,0,0,9,10,0,0,52,3,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,3,14,3,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,16,0,4,0,0,0,3,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,18,3,0,0,0,0,0,62,5,0,0,14,0,0,7,0,5,0,0,0,8,3,0,0,0,8,0,3,8,0,3,0,0,0,0,0,4,3,0,0,0,4,0,0,3,0,0,0,3,0,3,0,"Loxton Waikerie (DC)",0,82,0,0,0,0,0,0,34,0,0,0,0,0,8,0,3,0,0,0,0,3,42,5,0
3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,"43920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,3,0,0,0,38,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4,0,0,0,0,0,6,0,0,14,0,0,0,0,0,0,9,0,0,0,3,0,0,52,0,0,0,7,0,0,3,0,0,0,0,0,3,4,9,0,0,10,0,0,28,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,"Mallala (DC)",0,6,0,0,0,0,0,0,64,0,0,0,0,0,3,0,13,4,0,0,0,16,3,16,0
10,13,8,5,3,10,0,0,0,0,0,0,0,0,0,6,3,0,13,5,0,0,0,6,70,0,3,0,0,0,0,"44550",0,0,0,3,0,4,5,8,0,0,3,25,0,0,0,5,0,0,0,0,4,27,0,0,0,11,22,0,0,15,12,13,0,3,0,3,10,0,7,7,6,16,0,3,0,0,0,40,70,3,0,0,0,0,0,0,3,9,0,8,0,171,0,3,0,0,0,0,0,0,63,0,9,0,0,0,0,0,0,3,0,0,13,0,0,65,11,0,3,0,0,0,59,9,6,0,0,4,10,264,4,5,0,0,6,16,5,3,7,7,0,0,4,19,12,8,0,18,0,8,17,15,24,0,0,0,0,0,14,0,0,0,0,0,0,3,24,0,0,3,12,0,4,0,"Mount Barker (DC)",0,108,11,0,0,3,3,0,66,0,0,3,0,3,31,0,39,10,0,0,0,53,52,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"Kimba (DC)",0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"44000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maralinga Tjarutja (AC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,33,15,18,4,121,0,3,3,18,3,12,0,3,10,92,8,0,18,241,7,0,3,28,502,0,0,15,3,0,0,"44060",0,0,6,3,0,3,41,13,12,70,25,203,0,3,30,15,0,3,11,14,7,80,5,39,11,173,218,70,29,394,58,28,25,7,4,64,33,5,32,115,270,63,50,57,3,21,3,143,248,107,9,3,14,7,3,33,9,9,3,186,0,396,48,31,7,31,4,0,23,0,122,3,75,3,7,87,22,6,0,29,11,3,44,0,0,135,112,0,23,0,14,3,131,112,18,0,19,29,22,696,176,9,0,136,20,33,74,36,64,24,6,6,58,65,54,82,16,73,0,31,144,20,152,57,0,3,0,3,163,6,29,0,3,26,0,289,48,0,13,109,57,4,37,0,"Marion (C)",0,1878,396,6,5,18,22,43,478,10,24,26,19,4,145,0,56,24,15,0,3,296,1135,73,4
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,"44210",0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,3,4,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,12,0,0,0,0,8,0,61,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,7,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,"Mid Murray (DC)",0,19,0,0,0,0,0,0,13,0,0,0,0,0,3,0,15,5,0,0,0,8,14,10,0
188,17,36,8,8,119,0,3,0,12,5,12,0,0,3,40,6,0,21,79,3,0,0,20,394,0,0,11,0,0,0,"44340",0,0,7,6,0,0,52,7,8,35,10,203,0,0,6,8,0,7,4,3,3,35,9,11,3,84,120,39,23,493,29,19,13,7,0,29,24,3,13,151,157,59,13,38,0,12,0,106,155,48,0,3,3,10,0,6,11,6,0,183,4,273,26,24,0,19,46,0,19,0,128,24,181,6,14,91,15,3,0,15,11,10,22,0,0,96,82,0,21,0,0,3,103,35,23,0,14,38,31,558,75,5,4,177,8,21,29,52,15,18,3,5,87,42,41,51,9,59,0,10,112,35,319,17,0,5,4,0,58,7,22,3,3,36,0,97,39,0,29,129,62,0,36,0,"Mitcham (C)",3,675,144,5,3,16,31,26,365,0,30,4,27,10,60,0,57,23,12,0,0,142,355,56,0
7,0,0,0,3,56,0,0,0,101,0,0,0,5,5,0,0,15,0,3,0,0,24,0,17,0,0,3,9,3,0,"44620",13,0,0,3,0,30,0,0,0,5,3,3,0,0,0,7,0,0,0,0,0,30,0,0,0,16,3,0,4,34,6,3,3,0,0,0,3,0,197,9,11,4,0,3,0,0,0,5,71,8,0,0,0,4,0,3,0,3,0,21,0,158,0,0,0,0,0,0,3,0,50,0,4,0,0,12,0,0,0,5,0,0,3,5,0,63,4,0,0,0,0,0,38,3,0,0,0,4,0,224,4,3,0,16,0,12,26,3,15,4,0,0,5,3,3,0,0,17,0,0,31,9,10,0,0,0,0,0,8,0,0,0,0,0,0,0,16,0,0,0,3,0,4,0,"Mount Gambier (C)",0,97,0,0,0,0,4,0,156,0,0,0,0,3,12,0,31,8,0,0,0,17,50,31,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"44830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mount Remarkable (DC)",0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11,0,0,0,0,58,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,3,4,22,0,0,0,0,0,0,"45040",0,0,0,0,0,0,0,4,0,5,0,18,0,0,0,0,0,0,0,0,0,21,0,0,0,10,14,9,3,6,7,3,3,0,0,0,0,0,7,0,20,3,3,0,0,0,0,3,61,6,0,0,0,0,0,3,0,0,0,14,0,89,0,0,0,5,0,0,0,0,46,0,5,0,0,10,0,0,0,9,0,0,0,0,0,40,15,0,0,0,0,0,25,0,0,0,0,3,3,240,18,0,0,0,0,36,13,0,11,3,0,0,5,0,3,3,0,17,0,0,30,10,5,0,0,3,0,0,5,0,0,0,0,0,0,0,50,0,0,14,0,0,5,0,"Murray Bridge (RC)",0,124,0,0,0,3,0,0,123,0,0,0,5,0,10,0,18,6,0,0,0,11,78,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"45400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Orroroo/Carrieton (DC)",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"45090",0,0,0,0,0,0,7,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,60,6,0,0,0,0,0,0,0,0,0,45,0,20,0,0,6,0,0,0,4,0,21,0,0,0,0,25,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,16,4,0,0,0,5,0,141,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,"Naracoorte and Lucindale (DC)",0,11,0,0,0,0,12,0,12,0,0,0,0,0,7,0,6,0,0,0,0,4,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"45120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10,3,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Northern Areas (DC)",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0
197,8,23,8,4,581,0,0,0,6,5,8,0,0,5,28,0,0,9,128,0,0,0,15,393,0,0,4,0,7,0,"45290",0,4,0,7,0,0,45,8,3,33,49,251,0,0,3,3,0,3,0,0,3,11,0,3,0,50,166,66,15,293,21,8,12,4,3,19,10,5,11,70,182,38,18,17,0,3,0,78,86,59,5,5,0,0,0,30,3,14,0,97,0,98,15,42,0,12,5,0,3,0,63,0,24,3,3,54,16,0,0,9,7,0,9,0,0,25,119,0,16,0,3,4,57,36,0,0,7,15,24,309,113,4,4,101,4,17,282,35,4,5,13,8,46,39,26,84,13,41,0,8,354,9,46,7,0,5,0,0,62,7,21,0,0,41,0,125,31,0,3,30,24,0,75,0,"Norwood Payneham St Peters (C)",0,908,155,4,0,3,11,19,1528,0,8,5,10,0,36,0,19,12,8,0,4,83,588,165,0
279,70,20,38,7,122,0,0,3,4,0,0,0,3,9,62,0,7,15,127,3,0,3,71,256,5,3,56,3,9,0,"45340",0,0,3,17,0,0,34,23,18,49,28,138,4,0,56,26,0,8,17,0,16,165,21,17,11,116,73,13,58,228,66,57,17,13,5,0,34,0,22,73,94,51,18,51,0,0,0,89,517,23,0,3,3,20,0,5,10,10,0,246,0,990,13,11,11,17,9,3,46,0,344,0,50,16,11,88,11,9,0,82,10,4,52,0,0,373,63,0,18,0,5,0,319,91,27,8,11,58,8,1588,59,15,0,59,12,61,31,26,74,59,3,8,55,37,106,33,11,189,0,56,150,61,149,27,0,0,0,3,75,5,24,0,3,8,0,27,82,0,17,166,48,3,39,0,"Onkaparinga (C)",0,857,32,5,0,50,20,25,475,11,37,33,31,13,307,0,238,58,7,0,6,404,420,102,7
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"45540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Peterborough (DC)",0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,4,4,0
101,32,0,5,0,111,0,0,0,79,0,11,0,0,9,32,0,9,4,44,0,0,10,33,109,0,4,27,3,10,0,"45680",16,0,0,0,0,24,0,20,0,60,14,19,0,3,20,10,0,4,3,0,13,59,0,0,3,28,39,4,27,152,25,35,0,0,0,116,23,0,142,40,22,16,23,3,0,109,0,24,215,7,0,0,0,7,0,7,4,4,0,152,12,347,27,0,0,35,4,0,3,0,118,0,50,3,0,44,5,7,0,59,8,0,23,0,0,130,16,0,5,0,3,0,99,10,7,0,7,7,15,604,45,3,5,45,9,38,36,3,27,40,0,14,31,7,68,12,3,47,0,29,118,32,92,0,0,0,9,3,19,0,21,0,0,8,0,15,65,0,3,43,16,0,28,0,"Playford (C)",0,426,251,0,0,9,74,4,398,0,0,9,18,3,165,0,82,15,0,0,0,170,251,88,10
